mineral_name,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,(SO3)2-,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,ThO2.1,Tb2O3.1,ThO2 ,Tb2O3 
aegirine,Uncommon,samp. MOROJARJA,Lamproite,Not given,-15.2,-71.8,[7485] CARLIER G. (1997),Not given,Not given,GEOROC,51.32,6.67,0.38,2.72,0.1,3.81,0.14,17.69,4.75,11.22,,,,0.3,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. TWIRLIGIG,Carbonatite,Not given,-44.0,169.0,[17749] COOPER A. F. (2002),Not given,Not given,GEOROC,52.39,2.61,0.62,0.8,0.06,0.6,,29.72,0.22,13.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. OU 58725,Carbonatite,Not given,-44.0,169.0,[17749] COOPER A. F. (2002),Not given,Not given,GEOROC,52.21,3.07,0.58,,,0.75,,29.9,0.05,13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. SMG126,"Benmoreite, nepheline",Not given,-21.09,14.01,[2414] EWART A. (1998),Not given,Not given,GEOROC,49.3,0.92,0.1,15.75,0.13,0.47,,6.26,3.51,9.92,,,,,,,,,,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. MM20725,Phonolite,Not given,68.15,-31.75,[6153] BROOKS C. K. (1974),Not given,Not given,GEOROC,52.68,2.69,0.8,5.17,0.45,2.15,,20.17,4.84,10.7,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. OL 198B,"Melilitite, olivine",Not given,-2.72,35.9,[9727] KELLER J. (2006),Not given,Not given,GEOROC,50.33,0.23,0.46,12.86,0.47,5.81,0.15,7.69,17.82,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. KONTOZERO,Phonolite,Not given,68.15,36.22,[18414] PETROVSKY M. N. (2012),Not given,Not given,GEOROC,51.34,2.91,1.16,,0.33,1.27,,26.96,1.39,13.92,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. KONTOZERO,Phonolite,Not given,68.15,36.22,[18414] PETROVSKY M. N. (2012),Not given,Not given,GEOROC,51.75,2.29,0.85,,0.34,1.56,,27.93,1.92,13.19,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. OU 58725,Carbonatite,Not given,-44.0,169.0,[17749] COOPER A. F. (2002),Not given,Not given,GEOROC,51.57,2.37,0.57,,,0.81,,31.17,0.1,13.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. KONTOZERO,Phonolite,Not given,68.15,36.22,[18414] PETROVSKY M. N. (2012),Not given,Not given,GEOROC,51.26,2.24,0.99,,0.51,2.5,,25.87,5.17,11.18,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. 38993,Trachyte,Not given,-31.0,149.0,[8236] EWART A. (1981),Not given,Not given,GEOROC,51.58,0.45,1.01,5.79,0.26,0.03,,24.28,2.61,11.59,,,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. SMG126,"Benmoreite, nepheline",Not given,-21.09,14.01,[2414] EWART A. (1998),Not given,Not given,GEOROC,49.79,1.0,0.09,16.33,0.18,0.88,,5.93,4.7,9.27,,,,,,,,,,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. 225214_I,Not given,Not given,66.5,-51.25,[18281] SECHER K. (1980),Not given,Not given,GEOROC,52.54,1.95,1.04,,,1.87,,28.0,0.44,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. TW-23,"Syenite, quartz",Not given,28.2411,35.3917,[25856] GAHLAN H. A. (2022),Not given,Not given,GEOROC,50.892,1.369,0.45,4.295211863,0.99,0.314,0.018,28.77687806,2.345,11.443,0.054,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. 98T38,Trachyte,Not given,33.8,83.0,[12235] DING LIN (2003),Not given,Not given,GEOROC,51.56,0.38,2.03,7.17,0.27,0.18,0.03,24.4,2.24,11.44,0.09,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. OL 198B,"Melilitite, olivine",Not given,-2.72,35.9,[9727] KELLER J. (2006),Not given,Not given,GEOROC,50.42,0.31,0.64,11.45,0.69,6.35,,8.05,18.35,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. BMR 83210290,"Lamproite, diopside-richterite-phlogopite-leucite",Not given,-18.4,123.8,[18326] JAQUES A. L. (1986),Not given,Not given,GEOROC,52.3,3.8,0.23,3.75,0.08,1.94,,22.33,2.6,11.81,0.16,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. KONTOZERO,Phonolite,Not given,68.15,36.22,[18414] PETROVSKY M. N. (2012),Not given,Not given,GEOROC,51.4,2.83,1.0,,0.58,2.83,,24.95,4.84,10.94,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. OL 198B,"Melilitite, olivine",Not given,-2.72,35.9,[9727] KELLER J. (2006),Not given,Not given,GEOROC,50.81,0.31,0.62,11.56,0.62,5.83,,8.3,18.47,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. AFC 1207,Carbonatite,Not given,-44.0,169.0,[17749] COOPER A. F. (2002),Not given,Not given,GEOROC,51.21,3.33,0.6,,0.17,0.9,,30.09,0.08,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. KONTOZERO,Phonolite,Not given,68.15,36.22,[18414] PETROVSKY M. N. (2012),Not given,Not given,GEOROC,50.93,2.16,0.94,,0.27,1.39,,28.88,1.98,12.86,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. BMR 83210290,"Lamproite, diopside-richterite-phlogopite-leucite",Not given,-18.4,123.8,[18326] JAQUES A. L. (1986),Not given,Not given,GEOROC,52.14,2.18,0.06,1.6,0.11,6.93,0.88,16.27,11.43,7.61,0.07,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. BMR 83211089,Fenite,Not given,-16.72,128.22,[18138] FIELDING D. C. (1989),Not given,Not given,GEOROC,51.39,0.3,0.59,11.88,0.69,3.12,,13.95,13.08,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. AFC 1207,Carbonatite,Not given,-44.0,169.0,[17749] COOPER A. F. (2002),Not given,Not given,GEOROC,51.2,0.27,0.75,,0.15,0.12,,33.58,0.08,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegirine,Uncommon,samp. BMR 83211078,"Lamprophyre, olivine-phlogopite",Not given,-16.72,128.22,[18138] FIELDING D. C. (1989),Not given,Not given,GEOROC,51.91,1.22,0.83,2.78,0.38,7.07,0.03,15.57,15.41,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 7106,Kersantite,Not given,45.5,-64.0,[21629] PE-PIPER G. (2018),Not given,Not given,GEOROC,66.87,,19.27,,,,,,1.05,11.62,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. WA-21,Albitite,Not given,28.2,34.3,[22727] AZER M. K. (2019),Not given,Not given,GEOROC,68.246254,0.015378,19.381628,,0.005262,,,,0.266211,11.441522,0.080706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. ZK-37,Trachyandesite,Not given,40.67,35.83,[24969] EYUBOGLU Y. (2021),Not given,Not given,GEOROC,68.78,,19.87,,,0.0083,,,0.3022,11.31,0.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. IM-202,"Granite, zinnwaldite-amazonite",Not given,44.1,117.0,[25491] DUAN ZHEN-PENG (2021),Not given,Not given,GEOROC,68.209,,19.644,,,0.008,,,0.024,11.904,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-3,Rhyolite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,69.0,,18.99,,,,,,0.33,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. AD2,"Granite, albite",Not given,25.3444,34.5431,[24855] ABUAMARAH B. A. (2021),Not given,Not given,GEOROC,68.8,0.01,20.38,,,,,,0.43,11.28,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. BIOTITE-MUSCOVITE GRANITE,"Granite, biotite-muscovite",Not given,24.75,114.87,[26426] FAN CHAOXI (2023),Not given,Not given,GEOROC,67.08,,20.72,,0.03,0.01,,,0.84,10.57,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 304,"Trachyte, quartz",Not given,29.61,34.72,[11645] SAMUEL M. D. (2007),Not given,Not given,GEOROC,64.89,0.03,22.06,,0.02,0.14,,,0.72,10.14,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 7NW,"Granite, albite",Not given,25.187,34.4758,[25381] MOUSSA H. E. (2021),Not given,Not given,GEOROC,67.933998,,20.495592,,,,0.014291,,0.05131,11.070446,0.061945,,,,,,,,,,,0.027927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. XJ-354,Rhyodacite,Not given,43.2,84.25,[10022] WANG B. (2007),Not given,Not given,GEOROC,62.838,0.037,20.91,,0.015,1.528,,,3.477,10.112,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. AJ9,Granite,Not given,27.3,41.3,[25373] GAHLAN H. A. (2021),Not given,Not given,GEOROC,67.952934,,19.230814,,,,0.005955,,0.005805,11.411256,0.193039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. R4/18,"Gabbro, hornblende",Not given,23.533,35.133,[25590] ABDEL-KARIM A.-A. (2021),Not given,Not given,GEOROC,68.78,0.06,18.76,,,0.01,,,0.01,11.64,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. HDX53,Monzogranite,Not given,46.33,90.1,[24677] LIU WEI (2021),Not given,Not given,GEOROC,68.73,0.03,19.11,,,,,,1.25,11.11,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 17-11,Granite,Not given,,,[22734] SHU LIANGSHU (2019),Not given,Not given,GEOROC,65.87,,20.7,,,,,,2.89,10.26,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-8,Dolerite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,68.97,,18.9,,,,,,0.44,11.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. RC-P-01,Not given,Not given,50.73,13.75,[25657] CASAS-GARCIA R. (2021),Not given,Not given,GEOROC,62.432,0.01,22.606,,,,,,4.509,8.334,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. BJS12-10=C30,Granodiorite,Not given,36.1,105.2,[24410] XIAO YUANYUAN (2020),Not given,Not given,GEOROC,57.82325859,0.003485953126,26.67776174,,0.001853408837,,,,8.958941695,6.157913099,0.1429325781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-5,Granodiorite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,69.5,,18.9,,,,,,0.63,10.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. MH1,"Granite, alkalifeldspar",Not given,25.0,34.0,[23975] SEDDIK A. M. A. (2020),Not given,Not given,GEOROC,68.961,0.002,19.971,,0.07,0.003,,,0.059,11.097,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 8NW,"Granite, albite",Not given,25.187,34.4758,[25381] MOUSSA H. E. (2021),Not given,Not given,GEOROC,68.606049,0.00796,20.684013,,,,,,0.135228,10.984677,0.108884,,0.009984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. FS-46,Basalt,Not given,42.0,124.5,[19522] PANG CHONG-JIN (2015),Not given,Not given,GEOROC,68.7,0.02,19.12,,,,,,0.23,10.85,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-3,Rhyolite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,69.71,0.28,18.3,,,,,,0.43,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. QX-6-1,Trachyte,Not given,32.0,109.7,[25948] YANG HANG (2022),Not given,Not given,GEOROC,69.325,0.016,19.76,,,0.003,0.033,,0.044,11.024,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. XL04,"Schist, garnet-mica",Not given,43.2,111.5,[28813] TANG SHUANG (2024),Not given,Not given,GEOROC,68.54,0.01,19.16,,,0.01,0.01,0.01,0.09,12.33,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 727,"Granite, arfvedsonite",Not given,23.4583,85.7917,[24029] BASAK A. (2020),Not given,Not given,GEOROC,69.0,,19.09,,,,,,0.01,11.38,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 8,"Trachyte, quartz",Not given,37.32,-8.55,[10447] ROCK N. M. S. (1978),Not given,Not given,GEOROC,69.18,,19.43,,,,,,0.11,11.13,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 17THD-3-3,Granite,Not given,29.8,122.3,[27270] XU HANG (2024),Not given,Not given,GEOROC,68.85,,18.83,,,,,,,12.17,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-18,Andesite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,68.96,,18.89,,,,,,0.39,11.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-5,Granodiorite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,68.98,,19.12,,,,,,0.66,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. RC-P-01,Not given,Not given,50.73,13.75,[25657] CASAS-GARCIA R. (2021),Not given,Not given,GEOROC,63.539,0.029,22.013,,0.005,,,,3.923,8.581,1.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,"309-U1256D-170R-1,69-73",Not given,Igneous,4.735701,-91.311499,https://doi.org/10.1594/PANGAEA.783033,Not Given,EPMA,Pangaea,66.05,,21.8,0.08,0.01,,,,2.46,10.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-8,Dolerite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,69.04,,18.89,,,,,,0.44,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 15ZB124-4,Granite,Not given,32.2177,87.2258,[22220] YANG ZONG-YONG (2018),Not given,Not given,GEOROC,68.1,,19.98,,,,,,0.03,11.61,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 18LS-22,Dolerite,Not given,43.5,88.0,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,67.64,,19.71,,,,,,1.31,11.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. H5,"Monzogranite, biotite",Not given,26.72,33.57,[27075] ABUAMARAH B. A. (2023),Not given,Not given,GEOROC,67.77,0.01,20.12,,,,,,0.46,11.18,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. QLHP,"Syenite, quartz",Not given,32.5,108.5,[21281] WANG RUIRUI (2017),Not given,Not given,GEOROC,69.64,,18.648,,,,,,0.07,10.929,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. ZK-37,Trachyandesite,Not given,40.67,35.83,[24969] EYUBOGLU Y. (2021),Not given,Not given,GEOROC,68.09,,20.09,,,0.0156,,,0.3354,11.43,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. QMS12-04MME=C22,Not given,Not given,36.0,105.25,[24410] XIAO YUANYUAN (2020),Not given,Not given,GEOROC,63.07809047,0.002684008155,23.27627399,,0.0004051576428,,,,3.830926298,9.356442135,0.2060612386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 7106,Kersantite,Not given,45.5,-64.0,[21629] PE-PIPER G. (2018),Not given,Not given,GEOROC,68.28,,19.18,,,,,,0.49,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 11SR01-1,"Granite, 2-mica",Not given,29.26569,92.17503,[23261] MA LIN (2017),Not given,Not given,GEOROC,70.18,,21.71,,,,,,1.21,7.46,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. IM-202,"Granite, zinnwaldite-amazonite",Not given,44.1,117.0,[25491] DUAN ZHEN-PENG (2021),Not given,Not given,GEOROC,68.055,0.011,19.891,,0.028,0.001,,,0.101,11.965,0.072,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. M21,Granite,Not given,28.5931,33.6347,[26629] OSMAN M. S. M. (2023),Not given,Not given,GEOROC,68.099,0.003,19.906,,0.019,,,,0.043,10.884,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. AJ9,Granite,Not given,27.3,41.3,[25373] GAHLAN H. A. (2021),Not given,Not given,GEOROC,68.357674,0.007526,19.162275,,0.019291,0.000355,,,0.067594,11.377654,0.172269,0.001838,0.005885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. WD13,Blueschist,Not given,43.2,111.5,[28813] TANG SHUANG (2024),Not given,Not given,GEOROC,68.47,,18.47,,0.02,0.82,0.02,1.24,0.01,11.04,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 11SR01-1,"Granite, 2-mica",Not given,29.26569,92.17503,[23261] MA LIN (2017),Not given,Not given,GEOROC,68.92,,21.47,,,,,,1.29,8.12,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. AJ9,Granite,Not given,27.3,41.3,[25373] GAHLAN H. A. (2021),Not given,Not given,GEOROC,68.459145,,19.007498,,,,0.049213,,,11.159009,0.074253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. V3,Trachyandesite,Not given,58.2,57.8,[15426] KARPUKHINA E. V. (2001),Not given,Not given,GEOROC,69.2,,18.96,,,,,,0.27,11.2,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. 17THD-8-1,Granite,Not given,29.8,122.3,[27270] XU HANG (2024),Not given,Not given,GEOROC,69.28,,18.8,,,,,,0.02,11.94,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. MUSCOVITE GRANITE,"Granite, muscovite",Not given,24.75,114.87,[26426] FAN CHAOXI (2023),Not given,Not given,GEOROC,69.11,0.03,19.23,,,,0.01,,0.21,10.98,0.07,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. CARBONATITE,"Carbonatite, calcite",Not given,32.5,110.5,[19521] XU CHENG (2015),Not given,Not given,GEOROC,68.06,,20.4,,,,,,0.42,10.83,0.04,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. ML807-05,Rhyolite,Not given,30.0,91.0,[22771] WANG CHAO (2019),Not given,Not given,GEOROC,68.755,,19.376,,,,,,0.078,11.879,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. AJ26,Syenogranite,Not given,27.3,41.3,[25373] GAHLAN H. A. (2021),Not given,Not given,GEOROC,68.885338,,19.51429,,,,0.000378,,0.01388,11.446099,0.103367,,0.029922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. AD2,"Granite, albite",Not given,25.3444,34.5431,[24855] ABUAMARAH B. A. (2021),Not given,Not given,GEOROC,68.34,,20.37,,,,,,0.08,10.95,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,Abundant,samp. ZK-37,Trachyandesite,Not given,40.67,35.83,[24969] EYUBOGLU Y. (2021),Not given,Not given,GEOROC,68.56,,20.19,,,,,,0.5347,11.28,0.0713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
